DatabaseParent,DatabaseName,DatabaseDesc,TableName,TableList_Description,FieldName,FieldList_Description
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_Info_date,Actigraphy Info date
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_0_end,first nap end
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_0_start,first nap start
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_1_end,second nap end
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_1_start,second nap start
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_2_end,third nap end
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_2_start,third nap start
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_3_end,fourth nap end
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Nap,Actigraphy Nap,Actigraphy_nap_3_start,fourth nap start
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_SleepNum,Actigraphy Sleep Number,Actigraphy_SleepNum_Avg_Sleep,Avg Sleep 24hrs
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_SleepNum,Actigraphy Sleep Number,Actigraphy_SleepNum_Avg_StartTime_LongestSleep,Average start time of your longest sleep compared to 11:00
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_SleepNum,Actigraphy Sleep Number,Actigraphy_SleepNum_Avg_StartTime_LongestSleepPeriod,Consistency of the start time of your longest sleep periods
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_SleepNum,Actigraphy Sleep Number,Actigraphy_SleepNum_Avg_TimeWokeUp,Average number of times you woke up
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_SleepNum,Actigraphy Sleep Number,Actigraphy_SleepNum_Date,Actigraphy SleepNum Date
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_SleepNum,Actigraphy Sleep Number,Actigraphy_SleepNum_Median_TimeFallAsleep,Median Time to fall asleep
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_SleepNum,Actigraphy Sleep Number,Actigraphy_SleepNum_Perc_TimeSpentSleeping,Percentage of time in bed spent sleeping
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_BedTime,Time patient went to sleep
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_GetUpTime,Time patient woke up
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_NumAwake,Number awake
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_OnsetLatency_min,Onset latency in minutes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_SessionDate,Date range of when the actigraphy watch was worn
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_SleepEfficiency_perc,Sleep efficiency percent
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_TimeinBed_hr,Number of hours patient was in bed
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_TotalSleepTime_hr,Number of hours patient was sleeping
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_Type,"Type of summary (min, max, average)"
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Summary,Actigraphy Summary,Actigraphy_Summary_WASO_min,WASO minutes
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Arousal_awakening_index,Arousal awakening index
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_REM,REM
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_REM_Latency,REM latency
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Sleep_Efficiency,Sleep efficiency
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Sleep_Latency,Sleep latency
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Slow_Wave_Sleep,Slow wave sleep
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Stage_N1,Stage N1
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Stage_N2,Stage N2
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Total_Recording_Time,Total recording time
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Total_Sleep_Time,Total sleep time
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Total_Supine_Sleep_Time,Total supine sleep time
Sleep,Sleep,Sleep Study,Sleep_Arch,Sleep Architect,Sleep_Arch_Wake_after_Sleep_Onset,Wake after sleep onset
Sleep,Sleep,Sleep Study,Sleep_PLM,Sleep PLM,Sleep_PLM_Ar_Aw_Index,PLM Ar Aw Index
Sleep,Sleep,Sleep Study,Sleep_PLM,Sleep PLM,Sleep_PLM_index,PLM index
Sleep,Sleep,Sleep Study,Sleep_PLM,Sleep PLM,Sleep_PLM_Maximum_Sleeping_HR,PLM maximum sleeping HR
Sleep,Sleep,Sleep Study,Sleep_PLM,Sleep PLM,Sleep_PLM_Mean_Sleeping_HR,PLM mean sleeping HR
Sleep,Sleep,Sleep Study,Sleep_PLM,Sleep PLM,Sleep_PLM_Minimum_Sleeping_HR,PLM minimun sleeping HR
Sleep,Sleep,Sleep Study,Sleep_PLM,Sleep PLM,Sleep_PLM_Total,PLM total
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_AHI,Sleep - AHI
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Central_Apneas,Sleep - Central Apneas
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Hypopneas,Sleep - Hypopneas
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Mean_SaO2_REM_NREM,Sleep - Mean SaO2 REM/NREM
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Mixed_Apneas,Sleep - Mixed Apneas
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Nadir_SaO2_REM_NREM,Sleep - Nadir SaO2 REM/NREM
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Non_Supine_AHI,Sleep - Non-Supine AHI
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Obstructive_apneas,Sleep - Obstructive Apneas
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Perc_time_SaO2_at_or_below_88pct,Sleep - Percentage of Time SaO2 at or below 88pct
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Perc_time_SaO2_at_or_below_88pct_2,Sleep - Percentage of Time SaO2 at or below 88pct 2
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_RDI,Sleep - RDI
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_REM_AHI,Sleep - REM/AHI
Sleep,Sleep,Sleep Study,Sleep_Resp,Sleep Respiratory,Sleep_Resp_Supine_AHI,Sleep - Supine AHI
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_age,Sleep patient age
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_bmi,Sleep patient BMI
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_epworth_sleepiness,Sleep patient epworth sleepiness
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_gender,Sleep patient gender
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_height,Sleep patient height
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_recordingend,Sleep recording end date
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_recordingendtime,Sleep recording end time
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_recordingstart,Sleep recording start date
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_recordingstartime,Sleep recording start time
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_SnoreIndex,Sleep snore index
Sleep,Sleep,Sleep Study,Sleep_SnoreDemo,Sleep Snore Demo,Sleep_SnoreDemo_weight,Sleep patient weight
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_age,Sleep - Age
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_AHI,Sleep - AHI
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Arousal_awakening_index,Sleep - Arousal Index
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Central_Apneas,Sleep - Central Apneas
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_date_of_study,Sleep -  Study Date
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Hypopneas,Sleep - Hypopneas
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_lights_on,Sleep - Lights on Time
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_lights_out,Sleep - Lights out Time
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Maximum_Sleeping_HR,Sleep - Max Sleep Heart Rate
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Mean_SaO2_REM_NREM,Sleep - Mean SaO2 REM/NREM
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Mean_Sleeping_HR,Sleep - Mean Sleeping Heart Rate
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Minimum_Sleeping_HR,Sleep - Minimum Sleeping Heart Rate
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Mixed_Apneas,Sleep - Mixed Apneas
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Nadir_SaO2_REM_NREM,Sleep - Nadir SaO2 REM/NREM
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Non_Supine_AHI,Sleep - Non-Supine AHI
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Non_Supine_RDI,Sleep - Non-Supine RDI
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Obstructive_apneas,Sleep - Obstructive Apneas
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Percent_time_SaO2_at_or_below_88pct,Sleep - Percentage of Time SaO2 at or below 88pct
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_PLM_Ar_Aw_Index,Sleep - Periodic Limb Movement Arousal Index
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_PLM_index,Sleep - Periodic Limb Movement Index
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_PLM_Total,Sleep - Periodic Limb Movement Total Sleep
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_RDI,Sleep - RDI
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_REM,Sleep - REM
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_REM_AHI,Sleep - REM/AHI
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_REM_Latency,Sleep - REM Latency
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_RERAs,Sleep - RERA's
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_session_number,Sleep new diag session number
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Sleep_Efficiency,Sleep - Sleep Efficiency
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Sleep_Latency,Sleep - Sleep Latency
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Slow_Wave_Sleep,Sleep - Slow Wave Sleep
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Snoring,Sleep - Snoring
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Stage_N1,Sleep - N1 Stage
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Stage_N2,Sleep - N2 Stage
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Supine_AHI,Sleep - Supine AHI
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Supine_RDI,Sleep - Supine RDI
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Total_Recording_Time,Sleep - Total Recording Time
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Total_Sleep_Time,Sleep - Total Sleep Time
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Total_Supine_Sleep_Time,Sleep - Total Supine Sleep Time
Sleep,Sleep_new_diag,Sleep Study New format database,Sleep_new_diag,Sleep Diagnosis,Sleep_new_diag_Wake_after_Sleep_Onset,Sleep - Wake After Sleep Onset Time
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Action_Program,Numerical result of action program test
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Age_Corrected_Standardized_Score,Corrected score based on patient's age
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Classification,Classification of impairment based on total score
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Classification_Age,Classification of impairment based on age
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Date,SLP BADS Date
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Key_Search,Numerical result of key search test
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Modified_Six_Elements,Numerical result of modified six elements test
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Rule_Shift_Cards,Numerical result of rule shift card test
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Standardized_Score,Corrected score based on population
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Temporal_Judgement,Classification of temporal judgement
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Total_Profile_Score,Total score of six tests
SLP,SLP,Speech language pathology data,SLP_BADS,SLP BADS,SLP_BADS_Zoo_Map,Numerical result of zoo map test
SLP,SLP,Speech language pathology data,SLP_BNT,SLP BNT,SLP_BNT_Classification,Classification of impairment based on total score
SLP,SLP,Speech language pathology data,SLP_BNT,SLP BNT,SLP_BNT_Date,SLP BNT Date
SLP,SLP,Speech language pathology data,SLP_BNT,SLP BNT,SLP_BNT_Impairment,1/0 BNT Impairment
SLP,SLP,Speech language pathology data,SLP_BNT,SLP BNT,SLP_BNT_Mean,BNT mean score
SLP,SLP,Speech language pathology data,SLP_BNT,SLP BNT,SLP_BNT_Score,BNT total score
SLP,SLP,Speech language pathology data,SLP_BNT,SLP BNT,SLP_BNT_SD,BNT standardized score
SLP,SLP,Speech language pathology data,SLP_Clinical,SLP Clinical,SLP_Clinical_Date,SLP Clinical Date
SLP,SLP,Speech language pathology data,SLP_Clinical,SLP Clinical,SLP_Clinical_Pain,Numerical value of pain 1-10
SLP,SLP,Speech language pathology data,SLP_Clinical,SLP Clinical,SLP_Clinical_Pain_Location,Location of pain on body
SLP,SLP,Speech language pathology data,SLP_Clinical,SLP Clinical,SLP_Clinical_Swallowing_Difficulties,1/0 Clinical Swallowing Difficulties
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Attention_Concentration,Score of history - attention concentration test
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Comments,Clinician's comments
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Date,SLP History Date
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Expressing,Score of history expressing test
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Memory,Score of history memory test
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Multi_tasking,Score of history multi-tasking test
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Organization_Prioritization,Score of history organization prioritization test
SLP,SLP,Speech language pathology data,SLP_History,SLP History,SLP_History_Problem_solving_ExcDys,Score of history problem solving ExcDys test
